x,y
0.14,0.195
0.15,0.195
0.16,0.195
0.17,0.195
0.18,0.195
0.19,0.195
0.2,0.195
0.21,0.195
0.22,0.195
0.23,0.195
0.24,0.195
0.25,0.195
0.26,0.195
0.27,0.195
0.28,0.195
0.29,0.195
0.3,0.195
0.31,0.195
0.32,0.195
0.33,0.195
0.34,0.195
0.35000000000000003,0.195
0.36,0.195
0.37,0.195
0.38,0.195
0.39,0.195
0.4,0.195
0.41000000000000003,0.195
0.42,0.195
0.43,0.195
0.44,0.195
0.45,0.195
0.46,0.195
0.47000000000000003,0.195
0.48,0.195
0.49,0.195
0.5,0.195
0.51,0.195
0.52,0.195
0.53,0.195
0.54,0.195
0.55,0.195
0.56,0.195
0.5700000000000001,0.195
0.58,0.195
0.59,0.195
0.6,0.195
0.61,0.195
0.62,0.195
0.63,0.195
0.64,0.195
0.65,0.195
0.66,0.195
0.67,0.195
0.68,0.195
0.6900000000000001,0.195
0.7000000000000001,0.195
0.71,0.195
0.72,0.195
0.73,0.195
0.74,0.195
0.75,0.195
0.76,0.195
0.77,0.195
0.78,0.195
0.79,0.195
0.8,0.195
0.81,0.195
0.8200000000000001,0.195
0.8300000000000001,0.195
0.84,0.195
0.85,0.195
0.86,0.195
0.87,0.195
0.88,0.195
0.89,0.195
0.9,0.195
0.91,0.195
0.92,0.195
0.93,0.195
0.9400000000000001,0.195
0.9500000000000001,0.195
0.96,0.195
0.97,0.195
0.98,0.195
0.99,0.195
0.0,0.2
0.01,0.2
0.02,0.2
0.03,0.2
0.04,0.2
0.05,0.2
0.06,0.2
0.07,0.2
0.08,0.2
0.09,0.2
0.1,0.2
0.11,0.2
0.12,0.2
0.13,0.2
0.14,0.2
0.15,0.2
0.16,0.2
0.17,0.2
0.18,0.2
0.19,0.2
0.2,0.2
0.21,0.2
0.22,0.2
0.23,0.2
0.24,0.2
0.25,0.2
0.26,0.2
0.27,0.2
0.28,0.2
0.29,0.2
0.3,0.2
0.31,0.2
0.32,0.2
0.33,0.2
0.34,0.2
0.35000000000000003,0.2
0.36,0.2
0.37,0.2
0.38,0.2
0.39,0.2
0.4,0.2
0.41000000000000003,0.2
0.42,0.2
0.43,0.2
0.44,0.2
0.45,0.2
0.46,0.2
0.47000000000000003,0.2
0.48,0.2
0.49,0.2
0.5,0.2
0.51,0.2
0.52,0.2
0.53,0.2
0.54,0.2
0.55,0.2
0.56,0.2
0.5700000000000001,0.2
0.58,0.2
0.59,0.2
0.6,0.2
0.61,0.2
0.62,0.2
0.63,0.2
0.64,0.2
0.65,0.2
0.66,0.2
0.67,0.2
0.68,0.2
0.6900000000000001,0.2
0.7000000000000001,0.2
0.71,0.2
0.72,0.2
0.73,0.2
0.74,0.2
0.75,0.2
0.76,0.2
0.77,0.2
0.78,0.2
0.79,0.2
0.8,0.2
0.81,0.2
0.8200000000000001,0.2
0.8300000000000001,0.2
0.84,0.2
0.85,0.2
0.86,0.2
0.87,0.2
0.88,0.2
0.89,0.2
0.9,0.2
0.91,0.2
0.92,0.2
0.93,0.2
0.9400000000000001,0.2
0.9500000000000001,0.2
0.96,0.2
0.97,0.2
0.98,0.2
0.99,0.2
0.0,0.20500000000000002
0.01,0.20500000000000002
0.02,0.20500000000000002
0.03,0.20500000000000002
0.04,0.20500000000000002
0.05,0.20500000000000002
0.06,0.20500000000000002
0.07,0.20500000000000002
0.08,0.20500000000000002
0.09,0.20500000000000002
0.1,0.20500000000000002
0.11,0.20500000000000002
0.12,0.20500000000000002
0.13,0.20500000000000002
0.14,0.20500000000000002
0.15,0.20500000000000002
0.16,0.20500000000000002
0.17,0.20500000000000002
0.18,0.20500000000000002
0.19,0.20500000000000002
0.2,0.20500000000000002
0.21,0.20500000000000002
0.22,0.20500000000000002
0.23,0.20500000000000002
0.24,0.20500000000000002
0.25,0.20500000000000002
0.26,0.20500000000000002
0.27,0.20500000000000002
0.28,0.20500000000000002
0.29,0.20500000000000002
0.3,0.20500000000000002
0.31,0.20500000000000002
0.32,0.20500000000000002
0.33,0.20500000000000002
0.34,0.20500000000000002
0.35000000000000003,0.20500000000000002
0.36,0.20500000000000002
0.37,0.20500000000000002
0.38,0.20500000000000002
0.39,0.20500000000000002
0.4,0.20500000000000002
0.41000000000000003,0.20500000000000002
0.42,0.20500000000000002
0.43,0.20500000000000002
0.44,0.20500000000000002
0.45,0.20500000000000002
0.46,0.20500000000000002
0.47000000000000003,0.20500000000000002
0.48,0.20500000000000002
0.49,0.20500000000000002
0.5,0.20500000000000002
0.51,0.20500000000000002
0.52,0.20500000000000002
0.53,0.20500000000000002
0.54,0.20500000000000002
0.55,0.20500000000000002
0.56,0.20500000000000002
0.5700000000000001,0.20500000000000002
0.58,0.20500000000000002
0.59,0.20500000000000002
0.6,0.20500000000000002
0.61,0.20500000000000002
0.62,0.20500000000000002
0.63,0.20500000000000002
0.64,0.20500000000000002
0.65,0.20500000000000002
0.66,0.20500000000000002
0.67,0.20500000000000002
0.68,0.20500000000000002
0.6900000000000001,0.20500000000000002
0.7000000000000001,0.20500000000000002
0.71,0.20500000000000002
0.72,0.20500000000000002
0.73,0.20500000000000002
0.74,0.20500000000000002
0.75,0.20500000000000002
0.76,0.20500000000000002
0.77,0.20500000000000002
0.78,0.20500000000000002
0.79,0.20500000000000002
0.8,0.20500000000000002
0.81,0.20500000000000002
0.8200000000000001,0.20500000000000002
0.8300000000000001,0.20500000000000002
0.84,0.20500000000000002
0.85,0.20500000000000002
0.86,0.20500000000000002
0.87,0.20500000000000002
0.88,0.20500000000000002
0.89,0.20500000000000002
0.9,0.20500000000000002
0.91,0.20500000000000002
0.92,0.20500000000000002
0.93,0.20500000000000002
0.9400000000000001,0.20500000000000002
0.9500000000000001,0.20500000000000002
0.96,0.20500000000000002
0.97,0.20500000000000002
0.98,0.20500000000000002
0.99,0.20500000000000002
0.0,0.21
0.01,0.21
0.02,0.21
0.03,0.21
0.04,0.21
0.05,0.21
0.06,0.21
0.07,0.21
0.08,0.21
0.09,0.21
0.1,0.21
0.11,0.21
0.12,0.21
0.13,0.21
0.14,0.21
0.15,0.21
0.16,0.21
0.17,0.21
0.18,0.21
0.19,0.21
0.2,0.21
0.21,0.21
0.22,0.21
0.23,0.21
0.24,0.21
0.25,0.21
0.26,0.21
0.27,0.21
0.28,0.21
0.29,0.21
0.3,0.21
0.31,0.21
0.32,0.21
0.33,0.21
0.34,0.21
0.35000000000000003,0.21
0.36,0.21
0.37,0.21
0.38,0.21
0.39,0.21
0.4,0.21
0.41000000000000003,0.21
0.42,0.21
0.43,0.21
0.44,0.21
0.45,0.21
0.46,0.21
0.47000000000000003,0.21
0.48,0.21
0.49,0.21
0.5,0.21
0.51,0.21
0.52,0.21
0.53,0.21
0.54,0.21
0.55,0.21
0.56,0.21
0.5700000000000001,0.21
0.58,0.21
0.59,0.21
0.6,0.21
0.61,0.21
0.62,0.21
0.63,0.21
0.64,0.21
0.65,0.21
0.66,0.21
0.67,0.21
0.68,0.21
0.6900000000000001,0.21
0.7000000000000001,0.21
0.71,0.21
0.72,0.21
0.73,0.21
0.74,0.21
0.75,0.21
0.76,0.21
0.77,0.21
0.78,0.21
0.79,0.21
0.8,0.21
0.81,0.21
0.8200000000000001,0.21
0.8300000000000001,0.21
0.84,0.21
0.85,0.21
0.86,0.21
0.87,0.21
0.88,0.21
0.89,0.21
0.9,0.21
0.91,0.21
0.92,0.21
0.93,0.21
0.9400000000000001,0.21
0.9500000000000001,0.21
0.96,0.21
0.97,0.21
0.98,0.21
0.99,0.21
0.0,0.215
0.01,0.215
0.02,0.215
0.03,0.215
0.04,0.215
0.05,0.215
0.06,0.215
0.07,0.215
0.08,0.215
0.09,0.215
0.1,0.215
0.11,0.215
0.12,0.215
0.13,0.215
0.14,0.215
0.15,0.215
0.16,0.215
0.17,0.215
0.18,0.215
0.19,0.215
0.2,0.215
0.21,0.215
0.22,0.215
0.23,0.215
0.24,0.215
0.25,0.215
0.26,0.215
0.27,0.215
0.28,0.215
0.29,0.215
0.3,0.215
0.31,0.215
0.32,0.215
0.33,0.215
0.34,0.215
0.35000000000000003,0.215
0.36,0.215
0.37,0.215
0.38,0.215
0.39,0.215
0.4,0.215
0.41000000000000003,0.215
0.42,0.215
0.43,0.215
0.44,0.215
0.45,0.215
0.46,0.215
0.47000000000000003,0.215
0.48,0.215
0.49,0.215
0.5,0.215
0.51,0.215
0.52,0.215
0.53,0.215
0.54,0.215
0.55,0.215
0.56,0.215
0.5700000000000001,0.215
0.58,0.215
0.59,0.215
0.6,0.215
0.61,0.215
0.62,0.215
0.63,0.215
0.64,0.215
0.65,0.215
0.66,0.215
0.67,0.215
0.68,0.215
0.6900000000000001,0.215
0.7000000000000001,0.215
0.71,0.215
0.72,0.215
0.73,0.215
0.74,0.215
0.75,0.215
0.76,0.215
0.77,0.215
0.78,0.215
0.79,0.215
0.8,0.215
0.81,0.215
0.8200000000000001,0.215
0.8300000000000001,0.215
0.84,0.215
0.85,0.215
0.86,0.215
0.87,0.215
0.88,0.215
0.89,0.215
0.9,0.215
0.91,0.215
0.92,0.215
0.93,0.215
0.9400000000000001,0.215
0.9500000000000001,0.215
0.96,0.215
0.97,0.215
0.98,0.215
0.99,0.215
0.0,0.22
0.01,0.22
0.02,0.22
0.03,0.22
0.04,0.22
0.05,0.22
0.06,0.22
0.07,0.22
0.08,0.22
0.09,0.22
0.1,0.22
0.11,0.22
0.12,0.22
0.13,0.22
0.14,0.22
0.15,0.22
0.16,0.22
0.17,0.22
0.18,0.22
0.19,0.22
0.2,0.22
0.21,0.22
0.22,0.22
0.23,0.22
0.24,0.22
0.25,0.22
0.26,0.22
0.27,0.22
0.28,0.22
0.29,0.22
0.3,0.22
0.31,0.22
0.32,0.22
0.33,0.22
0.34,0.22
0.35000000000000003,0.22
0.36,0.22
0.37,0.22
0.38,0.22
0.39,0.22
0.4,0.22
0.41000000000000003,0.22
0.42,0.22
0.43,0.22
0.44,0.22
0.45,0.22
0.46,0.22
0.47000000000000003,0.22
0.48,0.22
0.49,0.22
0.5,0.22
0.51,0.22
0.52,0.22
0.53,0.22
0.54,0.22
0.55,0.22
0.56,0.22
0.5700000000000001,0.22
0.58,0.22
0.59,0.22
0.6,0.22
0.61,0.22
0.62,0.22
0.63,0.22
0.64,0.22
0.65,0.22
0.66,0.22
0.67,0.22
0.68,0.22
0.6900000000000001,0.22
0.7000000000000001,0.22
0.71,0.22
0.72,0.22
0.73,0.22
0.74,0.22
0.75,0.22
0.76,0.22
0.77,0.22
0.78,0.22
0.79,0.22
0.8,0.22
0.81,0.22
0.8200000000000001,0.22
0.8300000000000001,0.22
0.84,0.22
0.85,0.22
0.86,0.22
0.87,0.22
0.88,0.22
0.89,0.22
0.9,0.22
0.91,0.22
0.92,0.22
0.93,0.22
0.9400000000000001,0.22
0.9500000000000001,0.22
0.96,0.22
0.97,0.22
0.98,0.22
0.99,0.22
0.0,0.225
0.01,0.225
0.02,0.225
0.03,0.225
0.04,0.225
0.05,0.225
0.06,0.225
0.07,0.225
0.08,0.225
0.09,0.225
0.1,0.225
0.11,0.225
0.12,0.225
0.13,0.225
0.14,0.225
0.15,0.225
0.16,0.225
0.17,0.225
0.18,0.225
0.19,0.225
0.2,0.225
0.21,0.225
0.22,0.225
0.23,0.225
0.24,0.225
0.25,0.225
0.26,0.225
0.27,0.225
0.28,0.225
0.29,0.225
0.3,0.225
0.31,0.225
0.32,0.225
0.33,0.225
0.34,0.225
0.35000000000000003,0.225
0.36,0.225
0.37,0.225
0.38,0.225
0.39,0.225
0.4,0.225
0.41000000000000003,0.225
0.42,0.225
0.43,0.225
0.44,0.225
0.45,0.225
0.46,0.225
0.47000000000000003,0.225
0.48,0.225
0.49,0.225
0.5,0.225
0.51,0.225
0.52,0.225
0.53,0.225
0.54,0.225
0.55,0.225
0.56,0.225
0.5700000000000001,0.225
0.58,0.225
0.59,0.225
0.6,0.225
0.61,0.225
0.62,0.225
0.63,0.225
0.64,0.225
0.65,0.225
0.66,0.225
0.67,0.225
0.68,0.225
0.6900000000000001,0.225
0.7000000000000001,0.225
0.71,0.225
0.72,0.225
0.73,0.225
0.74,0.225
0.75,0.225
0.76,0.225
0.77,0.225
0.78,0.225
0.79,0.225
0.8,0.225
0.81,0.225
0.8200000000000001,0.225
0.8300000000000001,0.225
0.84,0.225
0.85,0.225
0.86,0.225
0.87,0.225
0.88,0.225
0.89,0.225
0.9,0.225
0.91,0.225
0.92,0.225
0.93,0.225
0.9400000000000001,0.225
0.9500000000000001,0.225
0.96,0.225
0.97,0.225
0.98,0.225
0.99,0.225
0.0,0.23
0.01,0.23
0.02,0.23
0.03,0.23
0.04,0.23
0.05,0.23
0.06,0.23
0.07,0.23
0.08,0.23
0.09,0.23
0.1,0.23
0.11,0.23
0.12,0.23
0.13,0.23
0.14,0.23
0.15,0.23
0.16,0.23
0.17,0.23
0.18,0.23
0.19,0.23
0.2,0.23
0.21,0.23
0.22,0.23
0.23,0.23
0.24,0.23
0.25,0.23
0.26,0.23
0.27,0.23
0.28,0.23
0.29,0.23
0.3,0.23
0.31,0.23
0.32,0.23
0.33,0.23
0.34,0.23
0.35000000000000003,0.23
0.36,0.23
0.37,0.23
0.38,0.23
0.39,0.23
0.4,0.23
0.41000000000000003,0.23
0.42,0.23
0.43,0.23
0.44,0.23
0.45,0.23
0.46,0.23
0.47000000000000003,0.23
0.48,0.23
0.49,0.23
0.5,0.23
0.51,0.23
0.52,0.23
0.53,0.23
0.54,0.23
0.55,0.23
0.56,0.23
0.5700000000000001,0.23
0.58,0.23
0.59,0.23
0.6,0.23
0.61,0.23
0.62,0.23
0.63,0.23
0.64,0.23
0.65,0.23
0.66,0.23
0.67,0.23
0.68,0.23
0.6900000000000001,0.23
0.7000000000000001,0.23
0.71,0.23
0.72,0.23
0.73,0.23
0.74,0.23
0.75,0.23
0.76,0.23
0.77,0.23
0.78,0.23
0.79,0.23
0.8,0.23
0.81,0.23
0.8200000000000001,0.23
0.8300000000000001,0.23
0.84,0.23
0.85,0.23
0.86,0.23
0.87,0.23
0.88,0.23
0.89,0.23
0.9,0.23
0.91,0.23
0.92,0.23
0.93,0.23
0.9400000000000001,0.23
0.9500000000000001,0.23
0.96,0.23
0.97,0.23
0.98,0.23
0.99,0.23
0.0,0.23500000000000001
0.01,0.23500000000000001
0.02,0.23500000000000001
0.03,0.23500000000000001
0.04,0.23500000000000001
0.05,0.23500000000000001
0.06,0.23500000000000001
0.07,0.23500000000000001
0.08,0.23500000000000001
0.09,0.23500000000000001
0.1,0.23500000000000001
0.11,0.23500000000000001
0.12,0.23500000000000001
0.13,0.23500000000000001
0.14,0.23500000000000001
0.15,0.23500000000000001
0.16,0.23500000000000001
0.17,0.23500000000000001
0.18,0.23500000000000001
0.19,0.23500000000000001
0.2,0.23500000000000001
0.21,0.23500000000000001
0.22,0.23500000000000001
0.23,0.23500000000000001
0.24,0.23500000000000001
0.25,0.23500000000000001
0.26,0.23500000000000001
0.27,0.23500000000000001
0.28,0.23500000000000001
0.29,0.23500000000000001
0.3,0.23500000000000001
0.31,0.23500000000000001
0.32,0.23500000000000001
0.33,0.23500000000000001
0.34,0.23500000000000001
0.35000000000000003,0.23500000000000001
0.36,0.23500000000000001
0.37,0.23500000000000001
0.38,0.23500000000000001
0.39,0.23500000000000001
0.4,0.23500000000000001
0.41000000000000003,0.23500000000000001
0.42,0.23500000000000001
0.43,0.23500000000000001
0.44,0.23500000000000001
0.45,0.23500000000000001
0.46,0.23500000000000001
0.47000000000000003,0.23500000000000001
0.48,0.23500000000000001
0.49,0.23500000000000001
0.5,0.23500000000000001
0.51,0.23500000000000001
0.52,0.23500000000000001
0.53,0.23500000000000001
0.54,0.23500000000000001
0.55,0.23500000000000001
0.56,0.23500000000000001
0.5700000000000001,0.23500000000000001
0.58,0.23500000000000001
0.59,0.23500000000000001
0.6,0.23500000000000001
0.61,0.23500000000000001
0.62,0.23500000000000001
0.63,0.23500000000000001
0.64,0.23500000000000001
0.65,0.23500000000000001
0.66,0.23500000000000001
0.67,0.23500000000000001
0.68,0.23500000000000001
0.6900000000000001,0.23500000000000001
0.7000000000000001,0.23500000000000001
0.71,0.23500000000000001
0.72,0.23500000000000001
0.73,0.23500000000000001
0.74,0.23500000000000001
0.75,0.23500000000000001
0.76,0.23500000000000001
0.77,0.23500000000000001
0.78,0.23500000000000001
0.79,0.23500000000000001
0.8,0.23500000000000001
0.81,0.23500000000000001
0.8200000000000001,0.23500000000000001
0.8300000000000001,0.23500000000000001
0.84,0.23500000000000001
0.85,0.23500000000000001
0.86,0.23500000000000001
0.87,0.23500000000000001
0.88,0.23500000000000001
0.89,0.23500000000000001
0.9,0.23500000000000001
0.91,0.23500000000000001
0.92,0.23500000000000001
0.93,0.23500000000000001
0.9400000000000001,0.23500000000000001
0.9500000000000001,0.23500000000000001
0.96,0.23500000000000001
0.97,0.23500000000000001
0.98,0.23500000000000001
0.99,0.23500000000000001
0.0,0.24
0.01,0.24
0.02,0.24
0.03,0.24
0.04,0.24
0.05,0.24
0.06,0.24
0.07,0.24
0.08,0.24
0.09,0.24
0.1,0.24
0.11,0.24
0.12,0.24
0.13,0.24
0.14,0.24
0.15,0.24
0.16,0.24
0.17,0.24
0.18,0.24
0.19,0.24
0.2,0.24
0.21,0.24
0.22,0.24
0.23,0.24
0.24,0.24
0.25,0.24
0.26,0.24
0.27,0.24
0.28,0.24
0.29,0.24
0.3,0.24
0.31,0.24
0.32,0.24
0.33,0.24
0.34,0.24
0.35000000000000003,0.24
0.36,0.24
0.37,0.24
0.38,0.24
0.39,0.24
0.4,0.24
0.41000000000000003,0.24
0.42,0.24
0.43,0.24
0.44,0.24
0.45,0.24
0.46,0.24
0.47000000000000003,0.24
0.48,0.24
0.49,0.24
0.5,0.24
0.51,0.24
0.52,0.24
0.53,0.24
0.54,0.24
0.55,0.24
0.56,0.24
0.5700000000000001,0.24
0.58,0.24
0.59,0.24
0.6,0.24
0.61,0.24
0.62,0.24
0.63,0.24
0.64,0.24
0.65,0.24
0.66,0.24
0.67,0.24
0.68,0.24
0.6900000000000001,0.24
0.7000000000000001,0.24
0.71,0.24
0.72,0.24
0.73,0.24
0.74,0.24
0.75,0.24
0.76,0.24
0.77,0.24
0.78,0.24
0.79,0.24
0.8,0.24
0.81,0.24
0.8200000000000001,0.24
0.8300000000000001,0.24
0.84,0.24
0.85,0.24
0.86,0.24
0.87,0.24
0.88,0.24
0.89,0.24
0.9,0.24
0.91,0.24
0.92,0.24
0.93,0.24
0.9400000000000001,0.24
0.9500000000000001,0.24
0.96,0.24
0.97,0.24
0.98,0.24
0.99,0.24
0.0,0.245
0.01,0.245
0.02,0.245
0.03,0.245
0.04,0.245
0.05,0.245
0.06,0.245
0.07,0.245
0.08,0.245
0.09,0.245
0.1,0.245
0.11,0.245
0.12,0.245
0.13,0.245
0.14,0.245
0.15,0.245
0.16,0.245
0.17,0.245
0.18,0.245
0.19,0.245
0.2,0.245
0.21,0.245
0.22,0.245
0.23,0.245
0.24,0.245
0.25,0.245
0.26,0.245
0.27,0.245
0.28,0.245
0.29,0.245
0.3,0.245
0.31,0.245
0.32,0.245
0.33,0.245
0.34,0.245
0.35000000000000003,0.245
0.36,0.245
0.37,0.245
0.38,0.245
0.39,0.245
0.4,0.245
0.41000000000000003,0.245
0.42,0.245
0.43,0.245
0.44,0.245
0.45,0.245
0.46,0.245
0.47000000000000003,0.245
0.48,0.245
0.49,0.245
0.5,0.245
0.51,0.245
0.52,0.245
0.53,0.245
0.54,0.245
0.55,0.245
0.56,0.245
0.5700000000000001,0.245
0.58,0.245
0.59,0.245
0.6,0.245
0.61,0.245
0.62,0.245
0.63,0.245
0.64,0.245
0.65,0.245
0.66,0.245
0.67,0.245
0.68,0.245
0.6900000000000001,0.245
0.7000000000000001,0.245
0.71,0.245
0.72,0.245
0.73,0.245
0.74,0.245
0.75,0.245
0.76,0.245
0.77,0.245
0.78,0.245
0.79,0.245
0.8,0.245
0.81,0.245
0.8200000000000001,0.245
0.8300000000000001,0.245
0.84,0.245
0.85,0.245
0.86,0.245
0.87,0.245
0.88,0.245
0.89,0.245
0.9,0.245
0.91,0.245
0.92,0.245
0.93,0.245
0.9400000000000001,0.245
0.9500000000000001,0.245
0.96,0.245
0.97,0.245
0.98,0.245
0.99,0.245
0.0,0.25
0.01,0.25
0.02,0.25
0.03,0.25
0.04,0.25
0.05,0.25
0.06,0.25
0.07,0.25
0.08,0.25
0.09,0.25
0.1,0.25
0.11,0.25
0.12,0.25
0.13,0.25
0.14,0.25
0.15,0.25
0.16,0.25
0.17,0.25
0.18,0.25
0.19,0.25
0.2,0.25
0.21,0.25
0.22,0.25
0.23,0.25
0.24,0.25
0.25,0.25
0.26,0.25
0.27,0.25
0.28,0.25
0.29,0.25
0.3,0.25
0.31,0.25
0.32,0.25
0.33,0.25
0.34,0.25
0.35000000000000003,0.25
0.36,0.25
0.37,0.25
0.38,0.25
0.39,0.25
0.4,0.25
0.41000000000000003,0.25
0.42,0.25
0.43,0.25
0.44,0.25
0.45,0.25
0.46,0.25
0.47000000000000003,0.25
0.48,0.25
0.49,0.25
0.5,0.25
0.51,0.25
0.52,0.25
0.53,0.25
0.54,0.25
0.55,0.25
0.56,0.25
0.5700000000000001,0.25
0.58,0.25
0.59,0.25
0.6,0.25
0.61,0.25
0.62,0.25
0.63,0.25
0.64,0.25
0.65,0.25
0.66,0.25
0.67,0.25
0.68,0.25
0.6900000000000001,0.25
0.7000000000000001,0.25
0.71,0.25
0.72,0.25
0.73,0.25
0.74,0.25
0.75,0.25
0.76,0.25
0.77,0.25
0.78,0.25
0.79,0.25
0.8,0.25
0.81,0.25
0.8200000000000001,0.25
0.8300000000000001,0.25
0.84,0.25
0.85,0.25
0.86,0.25
0.87,0.25
0.88,0.25
0.89,0.25
0.9,0.25
0.91,0.25
0.92,0.25
0.93,0.25
0.9400000000000001,0.25
0.9500000000000001,0.25
0.96,0.25
0.97,0.25
0.98,0.25
0.99,0.25
0.0,0.255
0.01,0.255
0.02,0.255
0.03,0.255
0.04,0.255
0.05,0.255
0.06,0.255
0.07,0.255
0.08,0.255
0.09,0.255
0.1,0.255
0.11,0.255
0.12,0.255
0.13,0.255
0.14,0.255
0.15,0.255
0.16,0.255
0.17,0.255
0.18,0.255
0.19,0.255
0.2,0.255
0.21,0.255
0.22,0.255
0.23,0.255
0.24,0.255
0.25,0.255
0.26,0.255
0.27,0.255
0.28,0.255
0.29,0.255
0.3,0.255
0.31,0.255
0.32,0.255
0.33,0.255
0.34,0.255
0.35000000000000003,0.255
0.36,0.255
0.37,0.255
0.38,0.255
0.39,0.255
0.4,0.255
0.41000000000000003,0.255
0.42,0.255
0.43,0.255
0.44,0.255
0.45,0.255
0.46,0.255
0.47000000000000003,0.255
0.48,0.255
0.49,0.255
0.5,0.255
0.51,0.255
0.52,0.255
0.53,0.255
0.54,0.255
0.55,0.255
0.56,0.255
0.5700000000000001,0.255
0.58,0.255
0.59,0.255
0.6,0.255
0.61,0.255
0.62,0.255
0.63,0.255
0.64,0.255
0.65,0.255
0.66,0.255
0.67,0.255
0.68,0.255
0.6900000000000001,0.255
0.7000000000000001,0.255
0.71,0.255
0.72,0.255
0.73,0.255
0.74,0.255
0.75,0.255
0.76,0.255
0.77,0.255
0.78,0.255
0.79,0.255
0.8,0.255
0.81,0.255
0.8200000000000001,0.255
0.8300000000000001,0.255
0.84,0.255
0.85,0.255
0.86,0.255
0.87,0.255
0.88,0.255
0.89,0.255
0.9,0.255
0.91,0.255
0.92,0.255
0.93,0.255
0.9400000000000001,0.255
0.9500000000000001,0.255
0.96,0.255
0.97,0.255
0.98,0.255
0.99,0.255
0.0,0.26
0.01,0.26
0.02,0.26
0.03,0.26
0.04,0.26
0.05,0.26
0.06,0.26
0.07,0.26
0.08,0.26
0.09,0.26
0.1,0.26
0.11,0.26
0.12,0.26
0.13,0.26
0.14,0.26
0.15,0.26
0.16,0.26
0.17,0.26
0.18,0.26
0.19,0.26
0.2,0.26
0.21,0.26
0.22,0.26
0.23,0.26
0.24,0.26
0.25,0.26
0.26,0.26
0.27,0.26
0.28,0.26
0.29,0.26
0.3,0.26
0.31,0.26
0.32,0.26
0.33,0.26
0.34,0.26
0.35000000000000003,0.26
0.36,0.26
0.37,0.26
0.38,0.26
0.39,0.26
0.4,0.26
0.41000000000000003,0.26
0.42,0.26
0.43,0.26
0.44,0.26
0.45,0.26
0.46,0.26
0.47000000000000003,0.26
0.48,0.26
0.49,0.26
0.5,0.26
0.51,0.26
0.52,0.26
0.53,0.26
0.54,0.26
0.55,0.26
0.56,0.26
0.5700000000000001,0.26
0.58,0.26
0.59,0.26
0.6,0.26
0.61,0.26
0.62,0.26
0.63,0.26
0.64,0.26
0.65,0.26
0.66,0.26
0.67,0.26
0.68,0.26
0.6900000000000001,0.26
0.7000000000000001,0.26
0.71,0.26
0.72,0.26
0.73,0.26
0.74,0.26
0.75,0.26
0.76,0.26
0.77,0.26
0.78,0.26
0.79,0.26
0.8,0.26
0.81,0.26
0.8200000000000001,0.26
0.8300000000000001,0.26
0.84,0.26
0.85,0.26
0.86,0.26
0.87,0.26
0.88,0.26
0.89,0.26
0.9,0.26
0.91,0.26
0.92,0.26
0.93,0.26
0.9400000000000001,0.26
0.9500000000000001,0.26
0.96,0.26
0.97,0.26
0.98,0.26
0.99,0.26
0.0,0.265
0.01,0.265
0.02,0.265
0.03,0.265
0.04,0.265
0.05,0.265
0.06,0.265
0.07,0.265
0.08,0.265
0.09,0.265
0.1,0.265
0.11,0.265
0.12,0.265
0.13,0.265
0.14,0.265
0.15,0.265
0.16,0.265
0.17,0.265
0.18,0.265
0.19,0.265
0.2,0.265
0.21,0.265
0.22,0.265
0.23,0.265
0.24,0.265
0.25,0.265
0.26,0.265
0.27,0.265
0.28,0.265
0.29,0.265
0.3,0.265
0.31,0.265
0.32,0.265
0.33,0.265
0.34,0.265
0.35000000000000003,0.265
0.36,0.265
0.37,0.265
0.38,0.265
0.39,0.265
0.4,0.265
0.41000000000000003,0.265
0.42,0.265
0.43,0.265
0.44,0.265
0.45,0.265
0.46,0.265
0.47000000000000003,0.265
0.48,0.265
0.49,0.265
0.5,0.265
0.51,0.265
0.52,0.265
0.53,0.265
0.54,0.265
0.55,0.265
0.56,0.265
0.5700000000000001,0.265
0.58,0.265
0.59,0.265
0.6,0.265
0.61,0.265
0.62,0.265
0.63,0.265
0.64,0.265
0.65,0.265
0.66,0.265
0.67,0.265
0.68,0.265
0.6900000000000001,0.265
0.7000000000000001,0.265
0.71,0.265
0.72,0.265
0.73,0.265
0.74,0.265
0.75,0.265
0.76,0.265
0.77,0.265
0.78,0.265
0.79,0.265
0.8,0.265
0.81,0.265
0.8200000000000001,0.265
0.8300000000000001,0.265
0.84,0.265
0.85,0.265
0.86,0.265
0.87,0.265
0.88,0.265
0.89,0.265
0.9,0.265
0.91,0.265
0.92,0.265
0.93,0.265
0.9400000000000001,0.265
0.9500000000000001,0.265
0.96,0.265
0.97,0.265
0.98,0.265
0.99,0.265
0.0,0.27
0.01,0.27
0.02,0.27
0.03,0.27
0.04,0.27
0.05,0.27
0.06,0.27
0.07,0.27
0.08,0.27
0.09,0.27
0.1,0.27
0.11,0.27
0.12,0.27
0.13,0.27
0.14,0.27
0.15,0.27
0.16,0.27
0.17,0.27
0.18,0.27
0.19,0.27
0.2,0.27
0.21,0.27
0.22,0.27
0.23,0.27
0.24,0.27
0.25,0.27
0.26,0.27
0.27,0.27
0.28,0.27
0.29,0.27
0.3,0.27
0.31,0.27
0.32,0.27
0.33,0.27
0.34,0.27
0.35000000000000003,0.27
0.36,0.27
0.37,0.27
0.38,0.27
0.39,0.27
0.4,0.27
0.41000000000000003,0.27
0.42,0.27
